sid,age,gender, race,education,religion,politics,income,percentile,tax,award_satisfied,award_dist_fair,result_satisfied,result_dist_fair,rationale,group_feel,network_type,group,status,batch
3350,24.0,M,W,BA,NR,0.0,3.0,55.0,20.0,-2.0,0.0,-1.0,0.0,"To be honest, it was because I wanted the most amount of money possible, and that meant taxing the ""rich"" so that I could benefit from the rewards. But I must say, I of course dont think a 100% tax rate is anywhere reasonable in the real world.",Didnt really affect mine to be honest,poor,15,P,3
3351,44.0,M,B,HS,O,1.0,3.0,70.0,10.0,2.0,2.0,1.0,2.0,I was trying to make everything as even as possible,I feel fine with it.,poor,15,P,3
3352,48.0,M,W,BA,NR,-2.0,3.0,50.0,20.0,2.0,0.0,2.0,-2.0,Just trying to give away points to those that had less.,I feel like they could have somehow pushed for more.,poor,15,R,3
3353,37.0,F,A,BA,NR,-1.0,3.0,45.0,30.0,-2.0,-1.0,0.0,-1.0,I tried to maximize the amount that I would receive given that I started with a very low number.,I suspect that everyone else also made decisions that were in their self-interest.,poor,15,P,3
3354,48.0,F,W,AS,NR,-2.0,2.0,60.0,10.0,2.0,-1.0,-1.0,1.0,I was trying to retain as much of my own score as possible.,I understand they were trying to make the lower scores be more equal with the larger ones.,poor,15,R,3
3355,,,,,,,,,,,,,,,,poor,15,R,3
3356,35.0,F,W,MA,PR,0.0,4.0,60.0,5.0,-2.0,0.0,0.0,0.0,I tried to stay consistent to offset any changes.,It was fair.,poor,15,P,3
3357,22.0,F,W,AS,O,0.0,3.0,70.0,20.0,0.0,1.0,-1.0,1.0,Trying to match what others said but stay on low side,Surprised they kept raising it,poor,15,R,3
3358,29.0,F,W,HS,NR,-1.0,1.0,80.0,5.0,0.0,0.0,0.0,0.0,I wanted to be fair,I think that the voted for what they thought was best,poor,15,P,3
3359,43.0,M,A,BA,NR,-1.0,3.0,30.0,10.0,1.0,-1.0,1.0,-1.0,I wanted the tax rate to be low because my score was higher.,I think people voted to benefit themselves the most.,poor,15,R,3
3360,34.0,M,W,BA,CA,1.0,6.0,25.0,8.0,1.0,0.0,-1.0,0.0,I wanted to keep the tax low so people were able to keep as much as possible,I wish they had kept the taxes lower,poor,15,R,3
3361,45.0,M,W,BA,NR,-1.0,4.0,30.0,10.0,-1.0,1.0,-1.0,1.0,I tried to pick what I thought the other people would pick.,A little confused,rich,16,P,3
3362,,,,,,,,,,,,,,,,rich,16,P,3
3363,31.0,M,W,HS,NR,0.0,2.0,90.0,36.0,-2.0,-2.0,-2.0,-2.0,I had a low score and most of the others in the group shown had scores over 100 except for a couple,I wish I wouldve made different decisions when deciding tax rate to more equalize the results,rich,16,P,3
3364,54.0,F,W,BA,NR,-2.0,4.0,65.0,15.0,2.0,-2.0,2.0,-2.0,I thought that we should have a lower tax rate so those with a lower score would lose less,I was unhappy that they chose a higher tax rate,rich,16,R,3
3365,,,,,,,,,,,,,,,,rich,16,P,3
3366,50.0,M,H,BA,CA,-2.0,4.0,70.0,20.0,0.0,0.0,0.0,0.0,the income tax rate,everyone has a choice to make,rich,16,R,3
3367,23.0,M,W,AS,NR,0.0,3.0,35.0,8.0,0.0,1.0,1.0,0.0,Be slightly above average because of my high score,"Neutral, fair scores throughout",rich,16,R,3
3368,52.0,M,W,MA,NR,0.0,2.0,70.0,15.0,1.0,0.0,-1.0,-1.0,I was attempting to fairly distribute the scores as evenly as possible.,I believe that everyone was voting based on their self interested situation.,rich,16,R,3
3369,24.0,F,W,HS,NR,-2.0,3.0,60.0,15.0,-1.0,-1.0,-2.0,0.0,Trying to bridge the gap between allocations.,I kind of felt really bad that only a couple of us had super low amounts.,rich,16,P,3
3370,44.0,M,W,MA,NR,-2.0,2.0,90.0,20.0,2.0,-1.0,2.0,-1.0,To maximize my earnings.,I don't hold any ill will towards the other participants. I do think many of them voted against their own best interests though.,rich,16,R,3
3371,39.0,M,W,AS,PR,0.0,3.0,60.0,25.0,1.0,-1.0,1.0,1.0,"I tried to keep from giving away too much, but I also didn't wanna seem greedy..of course, when a lot of other people started voting for very high tax rates, I switched to voting for lower than what I actually felt was an ideal rate, simply to counteract them.","I feel like everybody voted in their own best economic interests, which is what I would expect to happen.",rich,16,R,3
3372,38.0,F,W,BA,NR,-2.0,5.0,40.0,,,,,,,,rich,16,P,3
3373,31.0,M,H,MA,O,0.0,5.0,65.0,20.0,1.0,0.0,0.0,1.0,I was looking out for myself.,They only care about themselves. I'm sure of it.,rich,16,R,3
3374,34.0,M,W,BA,CA,-1.0,4.0,30.0,33.0,-2.0,-1.0,-1.0,-2.0,"I wanted to increase my own score, and even the playing field as much as possible.","I feel like those with more points selected 0 (or close to it). As such, the redistribution I was hoping for did not occur.",rich,16,P,3
3375,58.0,M,W,BA,NR,-1.0,1.0,70.0,23.0,-2.0,1.0,-2.0,-1.0,Tried to be moderate,Not sure,rich,16,P,3
3376,,,,,,,,,,,,,,,,rich,16,P,3
3377,,,,,,,,,,,,,,,,rich,16,P,3
3378,45.0,F,W,BA,NR,-2.0,3.0,40.0,10.0,2.0,-2.0,1.0,-1.0,I wanted to maximize my payout.,"I feel like everyone involved was trying to do the same as I was, and I can't fault them for that.",rich,16,R,3
3379,35.0,M,A,BA,PR,0.0,6.0,40.0,30.0,1.0,1.0,2.0,1.0,I wanted to be consistent and make sure everyone is paying their fair share,Neutral. I want everyone to contribute equally,rich,16,R,3
3380,20.0,F,H,BA,CA,-1.0,2.0,45.0,22.0,-1.0,-1.0,0.0,-2.0,I tried to predict on what would the percentage would be based off of other people's scores.,"I felt like the ones with a higher score might've opted for a higher percentage, and lower scores with lower percentage.",rich,16,P,3
3381,,,,,,,,,,,,,,,,rich,16,P,3
3382,35.0,F,W,BA,NR,-1.0,6.0,45.0,1.0,-1.0,0.0,-1.0,0.0,"I was trying to tip the scale a little, especially in the last round.",I don't have much of an opinion.,rich,16,P,3
3383,,,,,,,,,,,,,,,,rich,16,P,3
3384,53.0,M,H,AS,PR,-2.0,2.0,80.0,30.0,-2.0,-2.0,-1.0,-1.0,"I wished to set a ""universal tax rate"" that seemed fair to me.","Their votes weren't terrible, though they could have been more equitable.",rich,16,P,3
3385,,,,,,,,,,,,,,,,hete,17,P,3
3386,41.0,F,H,HS,NR,0.0,4.0,30.0,10.0,-1.0,0.0,0.0,-1.0,Increase my amount,"I assume they operated on the same reasoning, hold nothing against them",hete,17,P,3
3387,,,,,,,,,,,,,,,,hete,17,P,3
3388,32.0,M,W,BA,PR,-1.0,4.0,50.0,3.0,0.0,0.0,1.0,0.0,Based on how I felt at the time,I think it was fair,hete,17,R,3
3389,23.0,M,A,BA,CA,-1.0,2.0,70.0,5.0,-2.0,-2.0,-2.0,-2.0,I voted because I had a lot less money than the rest.,I am a little sad about the outcome.,hete,17,P,3
3390,40.0,F,B,BA,PR,-2.0,3.0,75.0,10.0,1.0,2.0,1.0,1.0,I was trying to maximize my final distribution,okay,hete,17,R,3
3391,21.0,F,H,HS,NR,-2.0,2.0,65.0,20.0,-2.0,-2.0,-1.0,-1.0,I voted for higher percents so that more points would be taken from the people with higher scores,I am not terribly happy with people’s voting decisions. More could have been done to more evenly distribute the wealth,hete,17,P,3
3392,41.0,F,O,AS,O,-2.0,5.0,45.0,45.0,-2.0,-1.0,-1.0,-1.0,"having one of the lowest initial scores, and in a group with many high scorers, i wanted to equalize the scores as much as possible, so i consistently voted for the maximum tax rate. of course, actual taxes work in a tiered system, where lower incomes pay less, so it wasn't really reflective of reality.","i'm glad that the tax rate went up, but those of us who started off at the low end still ended up with significantly less than those who started out at the high end.",hete,17,P,3
3393,25.0,M,A,BA,CA,0.0,4.0,30.0,8.0,-1.0,0.0,-1.0,1.0,Being that I wanted to keep as much of my money,They really cared about getting more,hete,17,R,3
3394,,,,,,,,,,,,,,,,hete,17,R,3
3395,34.0,M,W,BA,NR,-2.0,2.0,75.0,15.0,1.0,1.0,1.0,1.0,I wanted to increase fairness as much as possible,They seemed to line up with my decision making,hete,17,R,3
3396,40.0,F,W,HS,NR,0.0,4.0,20.0,0.0,0.0,0.0,0.0,1.0,I voted to make the distrubution more even.,I would think they voted to try and keep their score.,hete,17,P,3
3397,19.0,F,B,AS,MU,-1.0,6.0,20.0,10.0,-2.0,-2.0,-1.0,-2.0,I'm not really sure.,I think they probably made better decisions than me.,hete,17,P,3
3398,42.0,M,W,AS,CA,1.0,3.0,70.0,,2.0,1.0,2.0,1.0,I went for lower at the start and it worked so I kept with it,I am fine with them because it worked out well for me.,hete,17,R,3
3399,24.0,F,P,HS,NR,-2.0,4.0,60.0,20.0,1.0,1.0,1.0,1.0,I did what I thought would be best,Some didn’t make sense while others seemed to vote like me,hete,17,R,3
3400,40.0,F,B,BA,CA,-1.0,5.0,30.0,15.0,-1.0,0.0,-1.0,0.0,To be close to a realistic target for a tax bracket.,I curious how did they come up with the tax amount they each selected,hete,17,P,3
3401,38.0,F,N,AS,CA,0.0,2.0,,,0.0,,-1.0,,,,hete,17,P,3
3402,37.0,M,H,BA,CA,0.0,3.0,50.0,15.0,2.0,-2.0,1.0,-1.0,I wanted to give more of my initial points up to help those who started with much less.,I think it was fair considering the bigger point participants got taxed more.,hete,17,R,3
3403,34.0,F,W,BA,NR,-2.0,6.0,40.0,,0.0,-1.0,1.0,0.0,"Given that I had a lower initial score, I know that consistently voting for a higher tax rate would make the median rate favor me.",I could see those that started with a higher score were looking to keep the tax rate down to preserve their scores.,hete,17,P,3
3404,32.0,F,W,HS,PR,2.0,3.0,75.0,0.0,2.0,2.0,2.0,2.0,"At first I wanted the lower amounts to be able to gain more money, but when I saw had it impacted my payout I wanted to lower the tax to keep most of my amount.",I think the lower amounts voted for higher to gain  more money which is what I would have done as well. I think in the end everything worked out in the best fair way as possible. It socks some people are only getting 50 cents but I guess that's the way the world is.,hete,17,R,3
3405,31.0,F,A,MA,NR,-1.0,6.0,30.0,,-2.0,1.0,1.0,1.0,,,hete,17,P,3
3406,57.0,F,W,MA,NR,0.0,2.0,75.0,0.0,-2.0,-2.0,-1.0,-1.0,"I was trying to increase my score, but I also wanted to make a fair distribution.","I felt they were also pretty fair, but I also assumed they were likely not real group members.",hete,17,P,3
3407,26.0,M,W,AS,NR,-1.0,1.0,80.0,35.0,-1.0,,-1.0,0.0,"Higher taxes do often translate to more benefits, looking at countries that tax at larger percentages.",I have no comments other than they voted with what they personally thought was best.,hete,17,P,3
3408,26.0,M,A,AS,NR,0.0,1.0,80.0,5.0,0.0,1.0,-1.0,1.0,Based off others numbers,"Neutral, everyone has their own opinion",hete,17,P,3
3409,50.0,F,W,BA,PR,0.0,6.0,20.0,17.0,-1.0,0.0,0.0,0.0,"It seems the same as society, various distribution of income, some way higher, most about the same.",I have no issues with it,homo,18,P,3
3410,30.0,M,W,HS,NR,0.0,6.0,40.0,15.0,0.0,0.0,0.0,0.0,The lower the better,Im indifferent,homo,18,R,3
3411,37.0,M,W,BA,NR,0.0,3.0,20.0,25.0,0.0,1.0,1.0,1.0,I wanted to keep tax low.,I think they are ok.,homo,18,R,3
3412,34.0,M,W,HS,PR,0.0,2.0,80.0,7.0,2.0,-1.0,2.0,0.0,I tried to go with what was best for me personally.,I don't really have any opinions on them one way or another.,homo,18,R,3
3413,,,,,,,,,,,,,,,,homo,18,P,3
3414,30.0,F,B,HS,NR,-2.0,2.0,50.0,10.0,-2.0,-1.0,-2.0,-2.0,"To rate others opinions about tax rates,",Salty.,homo,18,P,3
3415,31.0,F,A,MA,CA,0.0,5.0,45.0,20.0,-2.0,0.0,1.0,1.0,I tried to make it as even as possible.,I think it reflected what they think is fair. I don't have a strong opinion,homo,18,P,3
3416,46.0,M,W,BA,NR,0.0,6.0,30.0,5.0,0.0,0.0,0.0,0.0,mainly I was guessing,"fine, they got to choose their own",homo,18,R,3
3417,37.0,F,W,BA,NR,-2.0,4.0,40.0,0.0,1.0,1.0,1.0,1.0,For the first round I voted 50% on a whim and for the following rounds I tried to stick close to what was voted on by the group,I was fine with it. Nothing to complain about.,homo,18,R,3
3418,34.0,M,B,HS,NR,-1.0,2.0,75.0,5.0,0.0,2.0,,2.0,Just guessed,Good,homo,18,P,3
3419,,,,,,,,,,,,,,,,homo,18,P,3
3420,43.0,F,W,HS,NR,-2.0,2.0,80.0,30.0,0.0,-2.0,-1.0,-1.0,"I wanted to even out the bonus, so I wanted those with more to be taxed more.",I didn't like how they kept lowering taxes.,homo,18,P,3
3421,26.0,M,W,BA,NR,1.0,4.0,40.0,10.0,2.0,-1.0,2.0,-1.0,"I started at such an advantage, I played defense and tried to sway away from any tax loss.","I think people aside from those with much lower, played the same way as I did.",homo,18,R,3
3422,56.0,F,W,AS,PR,0.0,3.0,60.0,8.0,0.0,1.0,-2.0,0.0,To try to 8ncrease everyone’s reward.,"I think that like me, they probably did their best. I’m not sure everyone had the same understanding.",homo,18,R,3
3423,56.0,F,W,AS,CA,-2.0,3.0,40.0,18.0,1.0,0.0,1.0,1.0,To reiterate a lower tax rate,Good,homo,18,P,3
3424,53.0,F,W,AS,PR,0.0,3.0,50.0,5.0,0.0,1.0,-2.0,-1.0,I went with what the group most voted around,we could have done way better,homo,18,P,3
3425,,,,,,,,,,,,,,,,homo,18,P,3
3426,66.0,F,W,AS,NR,-2.0,1.0,69.0,45.0,0.0,0.0,1.0,0.0,i tired to choose a rate I could live with that also made sense for the game and context,fine. we're all doing our best.,homo,18,P,3
3427,47.0,F,B,AS,O,-2.0,3.0,10.0,5.0,0.0,1.0,1.0,1.0,I would have liked to understand it more.,Neutral,homo,18,P,3
3428,44.0,F,W,BA,PR,-1.0,5.0,40.0,20.0,0.0,0.0,1.0,1.0,I voted for what I thought my teammates would agree with.,I feel Neutral towards them.,homo,18,P,3
3429,43.0,F,W,MA,NR,-1.0,4.0,30.0,30.0,0.0,1.0,1.0,1.0,I selected the one that I thought was fair at first (30) but came down when I saw my group came down.,I thought they mostly came to a fair number.,homo,18,P,3
3430,,,,,,,,,,,,,,,,homo,18,R,3
3431,33.0,F,W,BA,PR,-2.0,4.0,55.0,20.0,2.0,0.0,2.0,0.0,I picked a number I thought was fair and stuck to it throughout the days.,I feel like everyone was pretty fair and it worked out well.,homo,18,R,3
3432,,,,,,,,,,,,,,,,homo,18,P,3
3433,33.0,M,W,HS,NR,0.0,4.0,50.0,0.0,-1.0,-1.0,0.0,-1.0,Just how I felt about it,Very good,repr,19,P,3
3434,45.0,M,B,AS,NR,-2.0,1.0,90.0,20.0,2.0,-2.0,1.0,1.0,I wanted less taxes for myself. So I started out low and went up slowly.,"Everyone was looking out just for themselves and I can't blame them, because I did the same.",repr,19,R,3
3435,22.0,F,W,HS,NR,-1.0,3.0,80.0,,1.0,1.0,1.0,2.0,Honestly I just wanted to give everybody as little tax as possible,I think they did amazing and tried their best :),repr,19,P,3
3436,18.0,F,A,AS,O,-1.0,6.0,15.0,15.0,2.0,1.0,2.0,1.0,In order to give an ample amount away I chose my percentages.,I thought they were pretty similar to mine.,repr,19,R,3
3437,31.0,F,W,AS,PR,1.0,5.0,40.0,10.0,1.0,0.0,1.0,0.0,I just went with what I thought was best.,I have no opinion.,repr,19,R,3
3438,58.0,M,W,MA,NR,-1.0,5.0,15.0,20.0,-2.0,-1.0,-1.0,-2.0,I was trying to find a middle level,people don't vote in their self interest,repr,19,P,3
3439,,,,,,,,,,,,,,,,repr,19,P,3
3440,32.0,F,W,AS,MO,0.0,4.0,75.0,20.0,-2.0,0.0,-1.0,-1.0,"At first I was being fair, and then I guess I got a bit jealous that other people had way more than I did. I felt they needed to pay more to share.","I'm not sure. It's probably similar to real life where the rich want less taxes for themselves, and the poor want more for the rich.",repr,19,P,3
3441,29.0,F,W,BA,NR,-2.0,2.0,80.0,35.0,-2.0,-1.0,-1.0,-1.0,I voted for a higher tax rate because I knew I would benefit more from that.,They did about what I expected them to do.,repr,19,P,3
3442,26.0,F,A,MA,NR,-2.0,2.0,80.0,22.0,-1.0,-1.0,-1.0,-1.0,I erred on the lower end but raised my rate as my points went up,I feel neutral,repr,19,P,3
3443,,,,,,,,,,,,,,,,repr,19,R,3
3444,38.0,F,W,BA,NR,-1.0,5.0,30.0,30.0,-2.0,-1.0,0.0,-1.0,I tried to look at what would be a high enough number that the people in the top would contribute their max and that the people on the bottom would be affected least.,I feel like they could have been more generous.,repr,19,P,3
3445,38.0,F,W,AS,O,1.0,6.0,20.0,10.0,1.0,1.0,1.0,1.0,I liked the percentage,Great,repr,19,R,3
3446,41.0,F,W,AS,NR,-1.0,3.0,35.0,10.0,2.0,0.0,-1.0,0.0,"I got lucky and had a high score to begin with, so I voted for lower taxes because that would benefit my personal score more.","The voting ended up averaging too high for my liking but for those that had started with low scores, it ended up to their advantage so I understand.",repr,19,R,3
3447,32.0,F,W,MA,NR,-2.0,1.0,50.0,30.0,-1.0,-1.0,-1.0,0.0,I thought a higher percentage would benefit the most people and wanted to support that.,I was disappointed that the amounts changed very little because a number of players didn't propose high percentage points.,repr,19,P,3
3448,37.0,F,W,BA,NR,-1.0,4.0,40.0,20.0,2.0,2.0,2.0,2.0,Seemed like a fair amount to be taxed.,Seems like they choose a fair rate.,repr,19,R,3
3449,,,,,,,,,,,,,,,,repr,19,R,3
3450,,,,,,,,,,,,,,,,repr,19,P,3
3451,48.0,F,W,AS,NR,0.0,4.0,40.0,10.0,-2.0,-2.0,1.0,-1.0,"I started off with a super low score. I voted 100% each time to increase my score. Unfortunately, it also decreased the score of those who had a higher score.",I have no problems with it.,repr,19,P,3
3452,35.0,M,W,BA,CA,2.0,3.0,11.0,10.0,2.0,2.0,2.0,2.0,good reason,I feel very good,repr,19,P,3
3453,,,,,,,,,,,,,,,,repr,19,R,3
3454,59.0,F,W,BA,JE,-2.0,2.0,80.0,27.0,0.0,1.0,1.0,1.0,Fair percentage if EVERYONE pays.,They're fine.,repr,19,P,3
3455,62.0,F,W,BA,,-2.0,,50.0,20.0,-2.0,-2.0,-1.0,-1.0,The people given the top scores in the first round of the game never lost their absurd position as grossly disproportionate to everyone else.,"Just like so many Americans, they voted against their best interests.",repr,19,P,3
3456,57.0,F,A,MA,CA,0.0,6.0,15.0,27.0,-1.0,-1.0,0.0,0.0,I was trying to find something that was equitable,I think they were thinking very similarly.,repr,19,P,3
3457,38.0,F,W,MA,NR,-2.0,3.0,65.0,10.0,0.0,0.0,0.0,0.0,I was trying to maximize my profit as I understood it.,I feel fine I guess?,segr,20,P,3
3458,22.0,M,W,AS,PR,2.0,6.0,50.0,20.0,-1.0,1.0,0.0,1.0,I put down a higher tax when my score was lower compared to the other players.,"I think it was all fair, most players have an understanding of how taxes should work",segr,20,P,3
